course_title,course_detail,course_url
4차 산업혁명 시대를 선구하는 핵심 인재 되기,"- 4차 산업혁명에 대해 기초적인 지식을 바탕으로 그와 관련된 핵심 기술을 파악하여 미래를 이끌어갈 소양을 함양할 수 있다.
- AI, IoT, 빅데이터, 디지털 트윈, 블록체인에 대한 의미, 종류, 기술과 관련된 지식을 탐구함으로써 4차 산업혁명의 핵심 인재로서의 배경 지식을 확보할 수 있다.
- 4차 산업혁명의 핵심 기술들과 관련된 요구 사항들에 대해 분석함으로써 이를 설계하고 미래를 예측할 수 있다.
- 4차 산업혁명의 시장 및 현황을 파악함으로써 향후 시장 규모를 분석하여 진단할 수 있다.
- 4차 산업혁명의 핵심 기술들의 적용 사례를 탐구하여 이를 활용할 수 있는 방안을 모색할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=ACG20253001078345&tracseTme=262&cstmConsTme=&crseTracseSe=C0031&trainstCstmrId=500044312625&tracseReqstsCd=&focusId=
"[웹디자인] 웹퍼블리셔(제이쿼리, 자바스크립트) 코딩 향상과정","1. 자바스크립트 언어를 활용하여 웹 브라우저 내에서 동적으로 구현하는 능력을 함양한다.
2. jQuery를 활용하여 코드 보기, 문서 객체 모델 찾기, 애니메이션 만들기, 이벤트 제어, Ajax 개발하는 능력을 함양한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20220000405114&tracseTme=1&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020054641&tracseReqstsCd=&focusId=
머신러닝의 이해와 실습,머신러닝의 여러 가지 알고리즘을 이해하고 이를 활용하여 파이썬 코딩으로 구현할 수 있다.,https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=ACG20253001102157&tracseTme=155&cstmConsTme=&crseTracseSe=C0031&trainstCstmrId=500034225481&tracseReqstsCd=&focusId=
"[업무능력 500% 상승!] : 노션, 먼데이, Chat GPT, 직장 내 커뮤니케이션 A to Z","1. 노션과 먼데이를 활용하여 프로젝트 관리 및 문서 작성 능력을 키울 수 있습니다.
2. Chat GPT를 활용하여 다양한 업무를 효율적으로 처리하고 분석하는 능력을 강화할 수 있습니다.
3. 비즈니스 씽킹과 문서 작성 기술 등을 통해 직장 내 커뮤니케이션 능력을 키울 수 있습니다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=ACG20253001102178&tracseTme=155&cstmConsTme=&crseTracseSe=C0031&trainstCstmrId=500034225481&tracseReqstsCd=&focusId=
4차 산업혁명의 본질과 미래,"1. 4차 산업혁명의 본질을 이해하고 통찰 프레임을 수립할 수 있다.
2. 인공지능, 빅데이터, 사물인터넷 등 각 요소 기술들에 대한 기초 지식을 정립하고 실생활에 적용할 수 있다.
3. 데이터 연결, 활용 부분의 핵심인 5G, AI를 이해하고 비즈 테크, 퓨처 테크의 활용 방안을 알고 테크 이슈에 대해서도 정립할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=ACG20253001079044&tracseTme=172&cstmConsTme=&crseTracseSe=C0031&trainstCstmrId=500020050628&tracseReqstsCd=&focusId=
"디지털 트랜스포메이션의 핵심 인공지능, 쉽게 이해하기","1. 인공지능을 활용한 서비스 기획과 콘텐츠 개발을 할 수 있다.
2. 주요 콘텐츠에 대한 인공지능 적용 사례를 통해 인공지능의 서비스 적용방법을 이해할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=ACG20253001093107&tracseTme=204&cstmConsTme=&crseTracseSe=C0031&trainstCstmrId=500034225481&tracseReqstsCd=&focusId=
AI시대 의료인이 알아야 할 스마트 헬스케어,"1. VR·AR·메타버스, AI 등 최신 기술의 발전 동향과 응용 사례를 분석하여, 의료기기 연구·개발 방향을 설정할 수 있다.
2. 의료융합 기술 기반의 혁신적 의료 서비스 사례를 연구하고, 이를 바탕으로 스마트 헬스케어 제품과 서비스 전략을 수립할 수 있다.
3. 의료기기 하드웨어, 소프트웨어, 기구 설계 기술과 검증 과정을 통해 높은 완성도의 제품과 서비스를 개발할 수 있다.
4. 위험요소 관리, 성능 평가, 문서 작성 등 규제 요구사항을 충족하여, 의료기기 인허가 절차를 효과적으로 수행할 수 있다.
5. 생산 공정의 표준화 및 품질 관리 방안을 통해 생산 공정의 효율성을 높이고, 제품과 서비스의 일관된 품질을 유지할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=ACG20253001088788&tracseTme=235&cstmConsTme=&crseTracseSe=C0031&trainstCstmrId=500020034527&tracseReqstsCd=&focusId=
[상위 1% 인공지능] 수식으로 구현해보는 딥러닝 알고리즘,"최근 인공지능 분야에서 가장 연구가 활발하며 두드러진 발전을 보이는 분야는 바로 딥러닝입니다.
딥러닝 분야를 처음 공부하시는 분들이 가장 어려워하는 부분이 바로 핵심적인 기본 알고리즘(역전파)입니다.

본 과정에서는 역전파의 핵심 알고리즘을 살펴보고, 여기에서 그치지 않고 파이썬을 이용하여 직접 알고리즘을 구현할수 있습니다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=ACG20243001060788&tracseTme=327&cstmConsTme=&crseTracseSe=C0031&trainstCstmrId=500034225481&tracseReqstsCd=&focusId=
Chat GPT를 활용한 컴맹도 쉬운 AI,"1. CHAT GPT, SUNO, CAPCUT 등, AI툴의 기능과 역할을 이해하고 활용 방법을 익힌다.
2. CHAT GPT를 활용하여 자연스러운 스크립트와 대본을 생성하는 방법을 배운다.
3. CAPCUT을 사용하여 영상 편집을 수행하고 AI 아바타를 활용한 영상 제작을 실습한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=ACG20253001133110&tracseTme=27&cstmConsTme=&crseTracseSe=C0031&trainstCstmrId=500020020721&tracseReqstsCd=&focusId=
AI 성장시키기 : 데이터로 완성하는 지능형 챗봇,"파이썬 기본 문법 및 프로그래밍 경험이 있으며, AI 서비스 구현 역량을 키우고자 하는 학습자.
KDT 훈련 수강을 앞두고 사전 기초 역량을 강화하고 싶은 학습자.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20250000540059&tracseTme=3&cstmConsTme=&crseTracseSe=C0105&trainstCstmrId=500020018488&tracseReqstsCd=&focusId=
AI 반도체: CPU와 AI가속기 설계 실습,"AI 반도체 설계에 필요한 기초역량을 습득하여 실제 반도체 설계 및 AI 가속기를 구현할 수 있는 능력 배양
[세부목표]
ㆍAI 반도체 설계 엔지니어의 핵심 역량인 AI HW 설계 능력 배양
ㆍ이론과 실무를 연계한 단계적 학습을 통한 실무 전문성 강화
ㆍPython과 Verilog를 활용한 SW 및 HW 개발역량 확보
ㆍ생성형 AI를 활용한 회로설계 사례 학습을 통한 반도체 산업에서 요구하는 AI 리터러시 역량 함양",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20250000539962&tracseTme=4&cstmConsTme=&crseTracseSe=C0105&trainstCstmrId=500040617305&tracseReqstsCd=&focusId=
광고수익창출 SNS 온라인 블로그 마케팅,"온라인 매체별로 홍보 대상자에게 효과적으로 정보를 전달할 수 있는 채널 현황 파악 후 계획을 수립하고 컨텐츠 제작 및 운영할 수 있다.
효과적인 홍보 마케팅 전략 수립을 위하여 홍보 대상자들의 유형과 접근 경로에 따른 변화 추세를 파악하고 온라인홍보 활동의 과정과 성과에 대하여 분석할 수 있다.
소셜네트워크의 사회적 관계 구조를 이해함으로써 홍보 대상자들과 장기적으로 우호적인 관계를 형성하고 유지 및 발전시킬 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000462523&tracseTme=11&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020030106&tracseReqstsCd=&focusId=
현업에서 바로 통하는 자바 풀스택 & 생성형AI 서비스개발 기업 프로젝트 완성,"가) 훈련생은 풀스택 웹 개발, 생성형 AI 기반 서비스 개발, 클라우드 기반 배포 환경 환경 구축 및 프로젝트 리팩토링을 수행하며, 기업이 제시한 요구사항을 반영하여 기존 시스템을 개선하고 새로운 기능을 추가하는 실무 프로젝트를 수행한다. 이를 통해 기업이 요구하는 개발 역량을 갖춘 신입 개발자로 취업할 수 있다. (NCS 5수준)
나) 이를 위해 참여기업과의 협업을 통해 실무 프로젝트 기반 학습을 운영하며, AI 및 풀스택 개발 산업의 최신 기술을 반영한 훈련 프로그램을 제공한다.
다) 훈련생은 자바(Spring Boot)와 프론트엔드(React)를 활용한 풀스택 웹 애플리케이션 개발, 생성형 AI를 활용한 서비스 개발, API 설계 및 데이터 연동, 클라우드 환경 배포 및 DevOps 자동화, 프로젝트 리팩토링 및 기능 고도화 등의 역량을 습득하고, 이를 기업이 요구하는 직무 역량으로 활용할 수 있도록 학습한다.
라) 프로젝트 수행 과정에서 기업 실무진의 피드백을 반영하여 실무 적응력을 높이며, 기존 프로젝트를 리팩토링하고 새로운 기술을 적용하는 과정을 경험함으로써 현업에서 요구하는 유지보수 및 기능 개선 역량을 배양한다.
마) 훈련생의 프로젝트 결과를 평가하고 기술 역량을 정량적으로 분석하여, 실무에서 즉시 활용 가능한 기술을 습득할 수 있도록 지원한다.
바) 이를 바탕으로 취업 직무 역량을 체계적으로 정리하고, 기업과의 취업 연계를 강화하여 성공적인 취업을 실현할 수 있도록 한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20250000501520&tracseTme=6&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020031803&tracseReqstsCd=&focusId=
AI 시대 의료인이 알아야 할 스마트 헬스케어,"1. VR·AR·메타버스, AI 등 최신 기술의 발전 동향과 응용 사례를 분석하여, 의료기기 연구·개발 방향을 설정할 수 있다.
2. 의료융합 기술 기반의 혁신적 의료 서비스 사례를 연구하고, 이를 바탕으로 스마트 헬스케어 제품과 서비스 전략을 수립할 수 있다.
3. 의료기기 하드웨어, 소프트웨어, 기구 설계 기술과 검증 과정을 통해 높은 완성도의 제품과 서비스를 개발할 수 있다.
4. 위험요소 관리, 성능 평가, 문서 작성 등 규제 요구사항을 충족하여, 의료기기 인허가 절차를 효과적으로 수행할 수 있다.
5. 생산 공정의 표준화 및 품질 관리 방안을 통해 생산 공정의 효율성을 높이고, 제품과 서비스의 일관된 품질을 유지할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=ACG20253001098345&tracseTme=73&cstmConsTme=&crseTracseSe=C0031&trainstCstmrId=500020035790&tracseReqstsCd=&focusId=
인공지능(AI)이 주도하는 4차 산업혁명 시대,"1. 4차 산업혁명 시대에 들어서 인공지능이 급부상하는 이유를 살펴보고 제4의 물결과 미래 사회에 대해 조망할 수 있다.
2. 뉴스, 스포츠, TV, 연예, 영화, 오디오, 사진, 문학과 미술, 게임 등 다방면에 활용되는 인공지능의 가능성을 확인하고 실무에 적용할 수 있다.
3. 인공지능 콘텐츠 시대를 준비하기 위한 태도를 수립할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=ACG20253001088950&tracseTme=135&cstmConsTme=&crseTracseSe=C0031&trainstCstmrId=500020021711&tracseReqstsCd=&focusId=
AI로 변화되는 미래 _인공지능을 모르면 바보가 된다,"1. 4차 산업혁명의 핵심인 인공지능에 대해 알 수 있다.
2. 인공지능으로 변화되는 미래에 대해 알 수 있다.
3. 인공지능 역사에 대해 알 수 있다.
4. 인공지능 국가전략에 대해 알 수 있다.
5. 인공지능의 변천사에 대해 알 수 있다.
6. 공공부문의 인공지능 활용에 대해 알 수 있다,
7. 기업의 인공지능 활용에 대해 알 수 있다.
8. 인공지능을 활용한 의료산업에 대해 알 수 있다.
9. 인공지능을 활용한 농업에 대해 알 수 있다.
10 인공지능과 일자리에 대해 알 수 있다.
11. 인공지능의 통제 필요성에 대해 알 수 있다.
12. 인공지능 윤리기준에 대해 알 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=ACG20253001097166&tracseTme=204&cstmConsTme=&crseTracseSe=C0031&trainstCstmrId=500044312625&tracseReqstsCd=&focusId=
미래를 여는 AI 기초 마스터,"1. 인공지능의 머신러닝과 딥러닝의 차이를 이해할 수 있다.
2. 인공지능 프로그램을 활용할 수 있다.
3. 인공지능 적용 사례 및 실습을 통해 인공지능 기술을 이해하고, 실무에 적용 방안을 모색할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=ACG20253001097417&tracseTme=204&cstmConsTme=&crseTracseSe=C0031&trainstCstmrId=500044312625&tracseReqstsCd=&focusId=
4차 산업혁명! 시대를 앞서가는 Smart Medical,"- 국내 의료기기의 시장 동향, 진단용 의료기기 시장 동향 및 사업 현황, 인공지능 병리ㆍ영상의료기기의 시장 동향 및 사업 현황 등을 파악함으로써 인공지능(AI) 및 진단용 의료기기 시장 동향을 분석하고 이를 전망할 수 있다.
- 스마트병원 시장·기술 및 참여 업체의 사업 동향, 원격의료 시장 현황 및 추진 동향, 중국 스마트의료 및 원격의료의 동향 등 스마트병원 및 원격의료 부문별 시장 동향을 진단하고 전망함으로써 4차 산업혁명을 대응할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=ACG20253001078353&tracseTme=262&cstmConsTme=&crseTracseSe=C0031&trainstCstmrId=500044312625&tracseReqstsCd=&focusId=
4차산업&GPT 시대! 새로 배우는 우리회사 정보보호 가이드,"1. 사내 근무 환경에서 보안을 위해 필요한 보안 수칙을 살펴본다.
2. 스마트워크 환경에서 관리해야 하는 보안 사항을 살펴본다.
3. 비즈니스 관련 IoT, 클라우드 보안 강화 방안을 살펴본다.
4. 인공지능을 활용한 보안시스템 활용 방안을 알아본다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=ACG20253001114349&tracseTme=105&cstmConsTme=&crseTracseSe=C0031&trainstCstmrId=500034225481&tracseReqstsCd=&focusId=
AI 시대 일잘러의 필수 역량! 데이터 분석 업무에 적용하기,"1. 데이터 분석으로 업무에서의 의사결정 능력을 높일 수 있다.
2. 데이터 분석을 기반으로 업무의 효율을 높일 수 있다.
3. 직장 내 데이터 지식의 격차로 인해 발생하는 격차를 허물어 효율적으로 의사소통할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=ACG20253001114434&tracseTme=105&cstmConsTme=&crseTracseSe=C0031&trainstCstmrId=500034225481&tracseReqstsCd=&focusId=
인공지능 기술과 산업별 실무적용 기법,"1. 인공지능의 이해와 적용범위를 설명할 수 있다.
2. 인공지능을 통한 AI모델을 수립할 수 있다.
3. 인공지능을 학습방법과 활용방안을 모색할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=ACG20253001079079&tracseTme=170&cstmConsTme=&crseTracseSe=C0031&trainstCstmrId=500020050628&tracseReqstsCd=&focusId=
ChatGPT 마스터 클래스 : 남들보다 100배 더 잘 쓰기 위한 활용법 A to Z,"1. ChatGPT의 활용법을 파악하여 목적에 따라 ChatGPT를 효과적으로 사용할 수 있다.
2. 구글 스프레드 시트 등 다양한 연동 서비스를 활용해 생산성을 극대화 할 수 있다.
3. 원하는 비즈니스 환경에서 ChatGPT를 호출하여 편리하고, 효과적으로 작업할 수 있다.
4. ChatGPT의 고급스킬 및 응용법을 학습하여 프롬프트 엔지니어링으로 구체적인 명령을 수행할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=ACG20243001060775&tracseTme=328&cstmConsTme=&crseTracseSe=C0031&trainstCstmrId=500034225481&tracseReqstsCd=&focusId=
